sal_code_2021,sal_name_2021,sa2_code_2021,sa2_name_2021,overlap_area_pct,confidence
SAL22458,Tarrawingee,204021066,Wangaratta,10.8,low
SAL22458,Tarrawingee,216021412,Moira,0.41,low
SAL22459,Tarrayoukyan,217011423,Southern Grampians,96.86,high
SAL22459,Tarrayoukyan,217011420,Glenelg (Vic.),3.14,low
SAL22460,Tarrengower,202021028,Castlemaine Surrounds,91.18,high
SAL22460,Tarrengower,202031033,Loddon,8.82,low
SAL22461,Tarrenlea,217011423,Southern Grampians,96.86,high
SAL22461,Tarrenlea,217011420,Glenelg (Vic.),3.14,low
SAL22462,Tarrington,217011423,Southern Grampians,91.4,high
SAL22462,Tarrington,217041478,Moyne - West,5.86,low
SAL22462,Tarrington,217011420,Glenelg (Vic.),2.74,low
SAL22463,Tarrone,217041478,Moyne - West,100.0,high
SAL22464,Tarwin,205031087,Foster,97.05,high
SAL22464,Tarwin,205031090,Leongatha,2.95,low
SAL22465,Tarwin Lower,205031087,Foster,97.05,high
SAL22465,Tarwin Lower,205031090,Leongatha,2.95,low
SAL22466,Tatong,204021064,Benalla Surrounds,100.0,high
SAL22467,Tatura,216031419,Shepparton Surrounds - West,100.0,high
SAL22468,Tatura East,216031419,Shepparton Surrounds - West,100.0,high
SAL22469,Tatyoon,215011387,Ararat Surrounds,100.0,high
SAL22470,Tawonga,204031069,Bright - Mount Beauty,100.0,high
SAL22471,Tawonga South,204031069,Bright - Mount Beauty,100.0,high
SAL22472,Taylor Bay,204011054,Alexandra,99.7,high
SAL22472,Taylor Bay,204011057,Mansfield (Vic.),0.3,low
SAL22473,Taylors Hill,213041575,Hillside,31.5,low
SAL22473,Taylors Hill,213041360,Taylors Hill,30.03,low
SAL22473,Taylors Hill,213011339,Sydenham,22.8,low
SAL22473,Taylors Hill,213011331,Delahey,15.66,low
SAL22473,Taylors Hill,213011340,Taylors Lakes,0.0,low
SAL22474,Taylors Lakes,213011340,Taylors Lakes,63.02,medium
SAL22474,Taylors Lakes,213011332,Keilor Downs,36.98,low
SAL22475,Teal Point,215031402,Kerang,72.32,medium
SAL22475,Teal Point,215031401,Gannawarra,26.89,low
SAL22475,Teal Point,202031033,Loddon,0.79,low
SAL22476,Tecoma,211051274,Belgrave - Selby,77.1,medium
SAL22476,Tecoma,211051284,Upwey - Tecoma,22.9,low
SAL22477,Teddywaddy,215031400,Buloke,97.16,high
SAL22477,Teddywaddy,215031401,Gannawarra,1.75,low
SAL22477,Teddywaddy,202031033,Loddon,1.08,low
SAL22478,Teddywaddy West,215031400,Buloke,97.16,high
SAL22478,Teddywaddy West,215031401,Gannawarra,1.75,low
SAL22478,Teddywaddy West,202031033,Loddon,1.08,low
SAL22479,Teesdale (Vic.),203011035,Golden Plains - South,100.0,high
SAL22480,Telangatuk East,215011389,Horsham Surrounds,56.29,low
SAL22480,Telangatuk East,215011388,Horsham,40.17,low
SAL22480,Telangatuk East,215011393,West Wimmera,2.22,low
SAL22480,Telangatuk East,217011423,Southern Grampians,0.7,low
SAL22480,Telangatuk East,215011394,Yarriambiack,0.61,low
SAL22480,Telangatuk East,215011390,Nhill Region,0.0,low
SAL22480,Telangatuk East,215011392,Stawell,0.0,low
SAL22481,Telford,216021414,Yarrawonga,89.04,medium
SAL22481,Telford,216021412,Moira,10.96,low
SAL22482,Telopea Downs,215011390,Nhill Region,100.0,high
SAL22483,Templestowe,207021159,Templestowe,100.0,high
SAL22484,Templestowe Lower,207021160,Templestowe Lower,99.17,high
SAL22484,Templestowe Lower,207021157,Doncaster,0.83,low
SAL22485,Tempy,215011394,Yarriambiack,64.98,medium
SAL22485,Tempy,215021398,Mildura Surrounds,35.02,low
SAL22486,Tenby Point,205031093,Wonthaggi - Inverloch,60.84,medium
SAL22486,Tenby Point,212011548,Koo Wee Rup,38.97,low
SAL22486,Tenby Point,205031089,Korumburra,0.19,low
SAL22487,Tennyson (Vic.),216011408,Lockington - Gunbower,72.38,medium
SAL22487,Tennyson (Vic.),202031033,Loddon,27.62,low
SAL22488,Terang,217031474,Corangamite - North,100.0,high
SAL22489,Terip Terip,204011054,Alexandra,100.0,high
SAL22490,Terrappee,215031400,Buloke,91.16,high
SAL22490,Terrappee,202031033,Loddon,8.84,low
SAL22491,Terrick Terrick,202031033,Loddon,100.0,high
SAL22492,Terrick Terrick East,202031033,Loddon,84.39,medium
SAL22492,Terrick Terrick East,216011408,Lockington - Gunbower,15.61,low
SAL22493,Tesbury,217031471,Camperdown,72.66,medium
SAL22493,Tesbury,217031474,Corangamite - North,12.62,low
SAL22493,Tesbury,217031475,Corangamite - South,12.43,low
SAL22493,Tesbury,217031473,Colac Surrounds,2.29,low
SAL22494,Tetoora Road,205011079,Warragul,56.52,low
SAL22494,Tetoora Road,205011077,Mount Baw Baw Region,37.6,low
SAL22494,Tetoora Road,205011078,Trafalgar (Vic.),5.88,low
SAL22495,Thalia,215031400,Buloke,97.16,high
SAL22495,Thalia,215031401,Gannawarra,1.75,low
SAL22495,Thalia,202031033,Loddon,1.08,low
SAL22496,The Basin (Vic.),211011449,The Basin,96.6,high
SAL22496,The Basin (Vic.),211011446,Boronia,3.26,low
SAL22496,The Basin (Vic.),211051282,Mount Dandenong - Olinda,0.13,low
SAL22497,The Cove,217031475,Corangamite - South,82.85,medium
SAL22497,The Cove,217041477,Moyne - East,17.15,low
SAL22498,The Gurdies,205031093,Wonthaggi - Inverloch,60.84,medium
SAL22498,The Gurdies,212011548,Koo Wee Rup,38.97,low
SAL22498,The Gurdies,205031089,Korumburra,0.19,low
SAL22499,The Heart,205051100,Longford - Loch Sport,68.96,medium
SAL22499,The Heart,205051102,Rosedale,18.48,low
SAL22499,The Heart,205051101,Maffra,9.37,low
SAL22499,The Heart,205051104,Yarram,2.51,low
SAL22499,The Heart,205051103,Sale,0.69,low
SAL22500,The Honeysuckles,205051100,Longford - Loch Sport,68.96,medium
SAL22500,The Honeysuckles,205051102,Rosedale,18.48,low
SAL22500,The Honeysuckles,205051101,Maffra,9.37,low
SAL22500,The Honeysuckles,205051104,Yarram,2.51,low
SAL22500,The Honeysuckles,205051103,Sale,0.69,low
SAL22501,The Patch,211051282,Mount Dandenong - Olinda,100.0,high
SAL22502,The Sisters,217041477,Moyne - East,62.36,medium
SAL22502,The Sisters,217031474,Corangamite - North,23.34,low
SAL22502,The Sisters,217031475,Corangamite - South,14.3,low
SAL22503,Thologolong,204031491,Baranduda - Leneva,59.44,low
SAL22503,Thologolong,204031075,Yackandandah,20.42,low
SAL22503,Thologolong,204031072,Towong,9.52,low
SAL22503,Thologolong,204031069,Bright - Mount Beauty,5.41,low
SAL22503,Thologolong,204031073,West Wodonga,4.7,low
SAL22503,Thologolong,204031492,Wodonga,0.02,low
SAL22504,Thomastown,209041223,Thomastown,98.65,high
SAL22504,Thomastown,209041530,Lalor - West,1.35,low
SAL22505,Thomson (Baw Baw - Vic.),205041095,Moe - Newborough,82.06,medium
SAL22505,Thomson (Baw Baw - Vic.),205011077,Mount Baw Baw Region,10.55,low
SAL22505,Thomson (Baw Baw - Vic.),205041098,Yallourn North - Glengarry,7.14,low
SAL22505,Thomson (Baw Baw - Vic.),205011078,Trafalgar (Vic.),0.26,low
SAL22505,Thomson (Baw Baw - Vic.),205051101,Maffra,0.0,low
SAL22506,Thomson (Greater Geelong - Vic.),203021045,Newcomb - Moolap,67.07,medium
SAL22506,Thomson (Greater Geelong - Vic.),203021039,Geelong,32.93,low
SAL22507,Thoona,204021064,Benalla Surrounds,100.0,high
SAL22508,Thornbury,206021112,Thornbury,99.17,high
SAL22508,Thornbury,206021500,Northcote - West,0.83,low
SAL22509,Thornhill Park,213041359,Rockbank - Mount Cottrell,93.31,high
SAL22509,Thornhill Park,213041574,Fraser Rise - Plumpton,6.69,low
SAL22510,Thornton (Vic.),204011054,Alexandra,100.0,high
SAL22511,Thorpdale,205011078,Trafalgar (Vic.),100.0,high
SAL22512,Thorpdale South,205011078,Trafalgar (Vic.),100.0,high
SAL22513,Thowgla Valley,204031072,Towong,97.41,high
SAL22513,Thowgla Valley,205021080,Alps - East,0.0,low
SAL22514,Three Bridges,211051286,Yarra Valley,100.0,high
SAL22515,Timbarra (Vic.),205021082,Bruthen - Omeo,100.0,high
SAL22516,Timboon,217031475,Corangamite - South,82.85,medium
SAL22516,Timboon,217041477,Moyne - East,17.15,low
SAL22517,Timboon West,217031475,Corangamite - South,82.85,medium
SAL22517,Timboon West,217041477,Moyne - East,17.15,low
SAL22518,Timmering,216011409,Rochester,85.0,medium
SAL22518,Timmering,216011408,Lockington - Gunbower,12.99,low
SAL22518,Timmering,216011407,Kyabram,2.01,low
SAL22519,Timor (Vic.),201031016,Maryborough (Vic.),80.8,medium
SAL22519,Timor (Vic.),201031017,Maryborough Surrounds,17.36,low
SAL22519,Timor (Vic.),201031013,Avoca,1.54,low
SAL22519,Timor (Vic.),215011391,St Arnaud,0.29,low
SAL22520,Timor West,201031016,Maryborough (Vic.),80.8,medium
SAL22520,Timor West,201031017,Maryborough Surrounds,17.36,low
SAL22520,Timor West,201031013,Avoca,1.54,low
SAL22520,Timor West,215011391,St Arnaud,0.29,low
SAL22521,Tinamba,205051101,Maffra,100.0,high
SAL22522,Tinamba West,205051101,Maffra,100.0,high
SAL22523,Tintaldra,204031072,Towong,100.0,high
SAL22524,Tittybong,215031401,Gannawarra,100.0,high
SAL22525,Tol Tol,215031403,Robinvale,93.25,high
SAL22525,Tol Tol,215031405,Swan Hill Surrounds,6.75,low
SAL22526,Tolmie,204011057,Mansfield (Vic.),98.19,high
SAL22526,Tolmie,204021067,Wangaratta Surrounds,1.36,low
SAL22526,Tolmie,204021064,Benalla Surrounds,0.37,low
SAL22526,Tolmie,204011061,Upper Yarra Valley,0.08,low
SAL22526,Tolmie,205051099,Alps - West,0.0,low
SAL22527,Tom Groggin,204031072,Towong,97.41,high
SAL22527,Tom Groggin,205021080,Alps - East,0.0,low
SAL22528,Tongala,216011407,Kyabram,100.0,high
SAL22529,Tonghi Creek,205021085,Orbost,100.0,high
SAL22530,Tongio,205021082,Bruthen - Omeo,99.99,high
SAL22530,Tongio,205021080,Alps - East,0.01,low
SAL22531,Tonimbuk,212011547,Bunyip - Garfield,100.0,high
SAL22532,Tooan,215011389,Horsham Surrounds,84.54,medium
SAL22532,Tooan,215011393,West Wimmera,15.46,low
SAL22533,Tooborac,204011060,Seymour Surrounds,100.0,high
SAL22534,Toolamba,216031419,Shepparton Surrounds - West,100.0,high
SAL22535,Toolamba West,216031419,Shepparton Surrounds - West,100.0,high
SAL22536,Toolangi,211051276,Healesville - Yarra Glen,94.78,high
SAL22536,Toolangi,209031211,Kinglake,5.22,low
SAL22536,Toolangi,211051286,Yarra Valley,0.0,low
SAL22537,Toolern Vale,213041358,Melton West,52.05,low
SAL22537,Toolern Vale,213041576,Kurunjang - Toolern Vale,28.52,low
SAL22537,Toolern Vale,213041577,Melton,19.43,low
SAL22538,Toolleen,202011025,White Hills - Ascot,30.81,low
SAL22538,Toolleen,202011024,Strathfieldsaye,29.98,low
SAL22538,Toolleen,202011023,Maiden Gully,15.2,low
SAL22538,Toolleen,202021026,Bendigo Surrounds - South,14.79,low
SAL22538,Toolleen,202031032,Bendigo Surrounds - North,3.22,low
SAL22538,Toolleen,202021029,Heathcote,2.95,low
SAL22538,Toolleen,202031033,Loddon,1.72,low
SAL22538,Toolleen,216011410,Rushworth,0.7,low
SAL22538,Toolleen,202011019,California Gully - Eaglehawk,0.6,low
SAL22538,Toolleen,201031017,Maryborough Surrounds,0.03,low
SAL22539,Toolome,205051101,Maffra,100.0,high
SAL22539,Toolome,205051099,Alps - West,0.0,low
SAL22540,Toolondo,215011389,Horsham Surrounds,56.29,low
SAL22540,Toolondo,215011388,Horsham,40.17,low
SAL22540,Toolondo,215011393,West Wimmera,2.22,low
SAL22540,Toolondo,217011423,Southern Grampians,0.7,low
SAL22540,Toolondo,215011394,Yarriambiack,0.61,low
SAL22540,Toolondo,215011390,Nhill Region,0.0,low
SAL22540,Toolondo,215011392,Stawell,0.0,low
SAL22541,Toolong,217011420,Glenelg (Vic.),52.7,low
SAL22541,Toolong,217041478,Moyne - West,47.3,low
SAL22542,Toombon,205041095,Moe - Newborough,82.06,medium
SAL22542,Toombon,205011077,Mount Baw Baw Region,10.55,low
SAL22542,Toombon,205041098,Yallourn North - Glengarry,7.14,low
SAL22542,Toombon,205011078,Trafalgar (Vic.),0.26,low
SAL22542,Toombon,205051101,Maffra,0.0,low
SAL22543,Toongabbie (Vic.),205041098,Yallourn North - Glengarry,91.6,high
SAL22543,Toongabbie (Vic.),205051102,Rosedale,8.4,low
SAL22544,Toora (Vic.),205031087,Foster,95.93,high
SAL22544,Toora (Vic.),205051104,Yarram,4.07,low
SAL22545,Toora North,205031087,Foster,95.93,high
SAL22545,Toora North,205051104,Yarram,4.07,low
SAL22546,Tooradin,212031308,Pearcedale - Tooradin,99.41,high
SAL22546,Tooradin,212011548,Koo Wee Rup,0.59,low
SAL22547,Toorak,206061138,Toorak,100.0,high
SAL22548,Toorloo Arm,205021084,Lakes Entrance,96.39,high
SAL22548,Toorloo Arm,205021085,Orbost,3.61,low
SAL22548,Toorloo Arm,205051100,Longford - Loch Sport,0.0,low
SAL22549,Toorongo,205011077,Mount Baw Baw Region,100.0,high
SAL22549,Toorongo,204011061,Upper Yarra Valley,0.0,low
SAL22550,Tootgarook,214021383,Point Nepean,100.0,high
SAL22551,Torquay (Vic.),203031053,Torquay,100.0,high
SAL22552,Torrita,215021398,Mildura Surrounds,100.0,high
SAL22552,Torrita,215011390,Nhill Region,0.0,low
SAL22553,Torrumbarry,216011408,Lockington - Gunbower,100.0,high
SAL22554,Torwood,205011079,Warragul,56.52,low
SAL22554,Torwood,205011077,Mount Baw Baw Region,37.6,low
SAL22554,Torwood,205011078,Trafalgar (Vic.),5.88,low
SAL22555,Tostaree,205021085,Orbost,100.0,high
SAL22556,Tottenham (Vic.),213031351,West Footscray - Tottenham,43.41,low
SAL22556,Tottenham (Vic.),213031347,Braybrook,34.77,low
SAL22556,Tottenham (Vic.),213031350,Seddon - Kingsville,14.42,low
SAL22556,Tottenham (Vic.),213021343,Altona North,7.36,low
SAL22556,Tottenham (Vic.),213011338,Sunshine West,0.03,low
SAL22557,Tottington,215011391,St Arnaud,86.33,medium
SAL22557,Tottington,201031013,Avoca,9.99,low
SAL22557,Tottington,215031400,Buloke,2.38,low
SAL22557,Tottington,202031033,Loddon,1.31,low
SAL22558,Tourello,201021010,Creswick - Clunes,99.36,high
SAL22558,Tourello,201021011,Daylesford,0.64,low
SAL22559,Towan,215031405,Swan Hill Surrounds,100.0,high
SAL22560,Towaninny,215031400,Buloke,97.16,high
SAL22560,Towaninny,215031401,Gannawarra,1.75,low
SAL22560,Towaninny,202031033,Loddon,1.08,low
SAL22561,Towaninny South,215031400,Buloke,97.16,high
SAL22561,Towaninny South,215031401,Gannawarra,1.75,low
SAL22561,Towaninny South,202031033,Loddon,1.08,low
SAL22562,Tower Hill,217041478,Moyne - West,100.0,high
SAL22563,Towong,204031072,Towong,97.41,high
SAL22563,Towong,205021080,Alps - East,0.0,low
SAL22564,Towong Upper,204031072,Towong,97.41,high
SAL22564,Towong Upper,205021080,Alps - East,0.0,low
SAL22565,Trafalgar (Vic.),205011078,Trafalgar (Vic.),100.0,high
SAL22566,Trafalgar East,205011078,Trafalgar (Vic.),100.0,high
SAL22567,Trafalgar South,205011078,Trafalgar (Vic.),100.0,high
SAL22568,Tragowel,215031402,Kerang,72.32,medium
SAL22568,Tragowel,215031401,Gannawarra,26.89,low
SAL22568,Tragowel,202031033,Loddon,0.79,low
SAL22569,Traralgon,205041494,Traralgon - West,53.97,low
SAL22569,Traralgon,205041493,Traralgon - East,38.51,low
SAL22569,Traralgon,205041094,Churchill,3.37,low
SAL22569,Traralgon,205041098,Yallourn North - Glengarry,2.85,low
SAL22569,Traralgon,205051104,Yarram,1.02,low
SAL22569,Traralgon,205051102,Rosedale,0.28,low
SAL22569,Traralgon,205041096,Morwell,0.0,low
SAL22570,Traralgon East,205041494,Traralgon - West,53.97,low
SAL22570,Traralgon East,205041493,Traralgon - East,38.51,low
SAL22570,Traralgon East,205041094,Churchill,3.37,low
SAL22570,Traralgon East,205041098,Yallourn North - Glengarry,2.85,low
SAL22570,Traralgon East,205051104,Yarram,1.02,low
SAL22570,Traralgon East,205051102,Rosedale,0.28,low
SAL22570,Traralgon East,205041096,Morwell,0.0,low
SAL22571,Traralgon South,205041494,Traralgon - West,53.97,low
SAL22571,Traralgon South,205041493,Traralgon - East,38.51,low
SAL22571,Traralgon South,205041094,Churchill,3.37,low
SAL22571,Traralgon South,205041098,Yallourn North - Glengarry,2.85,low
SAL22571,Traralgon South,205051104,Yarram,1.02,low
SAL22571,Traralgon South,205051102,Rosedale,0.28,low
SAL22571,Traralgon South,205041096,Morwell,0.0,low
SAL22572,Travancore,206031113,Ascot Vale,50.79,low
SAL22572,Travancore,213031349,Maribyrnong,42.13,low
SAL22572,Travancore,206031115,Flemington,7.07,low
SAL22573,Trawalla,201031014,Beaufort,99.88,high
SAL22573,Trawalla,215011387,Ararat Surrounds,0.12,low
SAL22574,Trawool,204011059,Seymour,83.86,medium
SAL22574,Trawool,204011060,Seymour Surrounds,12.09,low
SAL22574,Trawool,204011062,Yea,4.05,low
SAL22575,Traynors Lagoon,215011391,St Arnaud,86.33,medium
SAL22575,Traynors Lagoon,201031013,Avoca,9.99,low
SAL22575,Traynors Lagoon,215031400,Buloke,2.38,low
SAL22575,Traynors Lagoon,202031033,Loddon,1.31,low
SAL22576,Tremont,211051282,Mount Dandenong - Olinda,100.0,high
SAL22577,Trentham,201021011,Daylesford,74.41,medium
SAL22577,Trentham,201021009,Bacchus Marsh Surrounds,18.51,low
SAL22577,Trentham,202021031,Woodend,4.66,low
SAL22577,Trentham,202021030,Kyneton,2.42,low
SAL22578,Trentham East,201021011,Daylesford,74.41,medium
SAL22578,Trentham East,201021009,Bacchus Marsh Surrounds,18.51,low
SAL22578,Trentham East,202021031,Woodend,4.66,low
SAL22578,Trentham East,202021030,Kyneton,2.42,low
SAL22579,Tresco,215031405,Swan Hill Surrounds,100.0,high
SAL22580,Tresco West,215031405,Swan Hill Surrounds,100.0,high
SAL22581,Trida,205031090,Leongatha,100.0,high
SAL22582,Truganina,213051583,Tarneit - Central,21.66,low
SAL22582,Truganina,213051588,Truganina - South West,14.68,low
SAL22582,Truganina,213051362,Hoppers Crossing - South,14.45,low
SAL22582,Truganina,213051361,Hoppers Crossing - North,14.16,low
SAL22582,Truganina,213051585,Tarneit - South,8.61,low
SAL22582,Truganina,213051582,Tarneit (West) - Mount Cottrell,7.62,low
SAL22582,Truganina,213051586,Truganina - North,7.15,low
SAL22582,Truganina,213051584,Tarneit - North,5.56,low
SAL22582,Truganina,213051587,Truganina - South East,5.19,low
SAL22582,Truganina,213041359,Rockbank - Mount Cottrell,0.9,low
SAL22583,Tubbut,205021085,Orbost,100.0,high
SAL22584,Tuerong,214021379,Hastings - Somers,96.68,high
SAL22584,Tuerong,214021378,Flinders,3.32,low
SAL22585,Tulkara,201031013,Avoca,44.26,low
SAL22585,Tulkara,215011392,Stawell,41.72,low
SAL22585,Tulkara,215011391,St Arnaud,14.02,low
SAL22586,Tullamarine,210051245,Gladstone Park - Westmeadows,45.85,low
SAL22586,Tullamarine,210051250,Tullamarine,36.71,low
SAL22586,Tullamarine,210031439,Gowanbrae,17.39,low
SAL22586,Tullamarine,210011228,Keilor,0.05,low
SAL22587,Tungamah,216021412,Moira,100.0,high
SAL22588,Turoar,215031405,Swan Hill Surrounds,100.0,high
SAL22589,Turriff,215011394,Yarriambiack,91.76,high
SAL22589,Turriff,215031400,Buloke,8.24,low
SAL22590,Turriff East,215011394,Yarriambiack,91.76,high
SAL22590,Turriff East,215031400,Buloke,8.24,low
SAL22591,Turtons Creek,205031087,Foster,99.4,high
SAL22591,Turtons Creek,205031092,Wilsons Promontory,0.6,low
SAL22592,Tutye,215021398,Mildura Surrounds,100.0,high
SAL22592,Tutye,215011390,Nhill Region,0.0,low
SAL22593,Tyaak,204011056,Kilmore - Broadford,83.28,medium
SAL22593,Tyaak,209041224,Wallan,9.01,low
SAL22593,Tyaak,204011060,Seymour Surrounds,4.02,low
SAL22593,Tyaak,204011062,Yea,3.69,low
SAL22594,Tyabb,214021385,Somerville,100.0,high
SAL22595,Tyenna (Vic.),215031400,Buloke,100.0,high
SAL22596,Tyers,205041494,Traralgon - West,53.97,low
SAL22596,Tyers,205041493,Traralgon - East,38.51,low
SAL22596,Tyers,205041094,Churchill,3.37,low
SAL22596,Tyers,205041098,Yallourn North - Glengarry,2.85,low
SAL22596,Tyers,205051104,Yarram,1.02,low
SAL22596,Tyers,205051102,Rosedale,0.28,low
SAL22596,Tyers,205041096,Morwell,0.0,low
SAL22597,Tylden,202021030,Kyneton,91.45,high
SAL22597,Tylden,202021028,Castlemaine Surrounds,4.57,low
SAL22597,Tylden,202021029,Heathcote,1.69,low
SAL22597,Tylden,201021011,Daylesford,1.2,low
SAL22597,Tylden,204011060,Seymour Surrounds,1.08,low
SAL22598,Tynong,212011547,Bunyip - Garfield,100.0,high
SAL22599,Tynong North,212011547,Bunyip - Garfield,100.0,high
SAL22600,Tyntynder,215031405,Swan Hill Surrounds,100.0,high
SAL22601,Tyntynder South,215031405,Swan Hill Surrounds,100.0,high
SAL22602,Tyrendarra,217011420,Glenelg (Vic.),52.7,low
SAL22602,Tyrendarra,217041478,Moyne - West,47.3,low
SAL22603,Tyrendarra East,217011420,Glenelg (Vic.),52.7,low
SAL22603,Tyrendarra East,217041478,Moyne - West,47.3,low
SAL22604,Tyrrell,215031400,Buloke,100.0,high
SAL22605,Tyrrell Downs,215031400,Buloke,100.0,high
SAL22606,Ullina,201021010,Creswick - Clunes,98.78,high
SAL22606,Ullina,201031017,Maryborough Surrounds,1.22,low
SAL22607,Ullswater,215011393,West Wimmera,100.0,high
SAL22608,Ultima,215031405,Swan Hill Surrounds,96.37,high
SAL22608,Ultima,215031400,Buloke,3.63,low
SAL22609,Ultima East,215031405,Swan Hill Surrounds,96.37,high
SAL22609,Ultima East,215031400,Buloke,3.63,low
SAL22610,Ulupna,216021413,Numurkah,100.0,high
SAL22611,Undera,216031415,Mooroopna,87.13,medium
SAL22611,Undera,216031419,Shepparton Surrounds - West,12.87,low
SAL22612,Underbool,215021398,Mildura Surrounds,100.0,high
SAL22613,Upotipotpon,204011055,Euroa,97.16,high
SAL22613,Upotipotpon,216031418,Shepparton Surrounds - East,2.84,low
SAL22613,Upotipotpon,204021064,Benalla Surrounds,0.01,low
SAL22614,Upper Ferntree Gully,211011448,Ferntree Gully (South) - Upper Ferntree Gully,39.9,low
SAL22614,Upper Ferntree Gully,211011447,Ferntree Gully - North,36.72,low
SAL22614,Upper Ferntree Gully,211011255,Lysterfield,17.09,low
SAL22614,Upper Ferntree Gully,212021453,Endeavour Hills - North,2.57,low
SAL22614,Upper Ferntree Gully,211051284,Upwey - Tecoma,2.33,low
SAL22614,Upper Ferntree Gully,211011254,Knoxfield - Scoresby,0.81,low
